Country name,Year,Shock Category,Shock Type,count
Tajikistan,1995,CONFLICTS,Intrastate conflict,1
Tajikistan,1995,CONFLICTS,Terrorist attack,34
Tajikistan,1995,ECOLOGICAL,Infestation,1
Tajikistan,1995,ECONOMIC,Currency Crises,1
Tajikistan,1995,ECONOMIC,Debt Crises,1
Tajikistan,1996,CLIMATIC,Flood,1
Tajikistan,1996,CONFLICTS,Intrastate conflict,1
Tajikistan,1996,CONFLICTS,Intrastate conflict,1
Tajikistan,1996,CONFLICTS,Terrorist attack,22
Tajikistan,1996,ECOLOGICAL,Infectious disease,1
Tajikistan,1996,ECONOMIC,Currency Crises,1
Tajikistan,1997,CLIMATIC,Mass movement (wet),1
Tajikistan,1997,CONFLICTS,Intrastate conflict,1
Tajikistan,1997,CONFLICTS,Terrorist attack,40
Tajikistan,1997,ECOLOGICAL,Infectious disease,1
Tajikistan,1997,ECONOMIC,Currency Crises,1
Tajikistan,1997,ECONOMIC,Debt Crises,1
Tajikistan,1998,CLIMATIC,Flood,2
Tajikistan,1998,CLIMATIC,Mass movement (wet),1
Tajikistan,1998,CONFLICTS,Intrastate conflict,1
Tajikistan,1998,CONFLICTS,Terrorist attack,11
Tajikistan,1998,ECONOMIC,Currency Crises,1
Tajikistan,1998,TECHNOLOGICAL,Road,1
Tajikistan,1999,CLIMATIC,Flood,1
Tajikistan,1999,CLIMATIC,Storm,1
Tajikistan,1999,CONFLICTS,Intrastate conflict,1
Tajikistan,1999,CONFLICTS,Terrorist attack,4
Tajikistan,1999,ECONOMIC,Currency Crises,1
Tajikistan,1999,ECONOMIC,Debt Crises,1
Tajikistan,2000,CLIMATIC,Drought,1
Tajikistan,2000,CONFLICTS,Intrastate conflict,1
Tajikistan,2000,CONFLICTS,Terrorist attack,6
Tajikistan,2000,ECONOMIC,Currency Crises,1
Tajikistan,2000,GEOPHYSICAL,Earthquake,1
Tajikistan,2001,CLIMATIC,Flood,1
Tajikistan,2001,CLIMATIC,Mass movement (wet),1
Tajikistan,2001,CLIMATIC,Storm,1
Tajikistan,2001,CONFLICTS,Intrastate conflict,1
Tajikistan,2001,CONFLICTS,Terrorist attack,6
Tajikistan,2001,ECONOMIC,Currency Crises,1
Tajikistan,2002,CLIMATIC,Flood,4
Tajikistan,2002,CONFLICTS,Intrastate conflict,1
Tajikistan,2002,ECONOMIC,Currency Crises,1
Tajikistan,2002,GEOPHYSICAL,Earthquake,2
Tajikistan,2003,CLIMATIC,Flood,1
Tajikistan,2003,CLIMATIC,Mass movement (wet),2
Tajikistan,2003,CONFLICTS,Intrastate conflict,1
Tajikistan,2003,ECONOMIC,Currency Crises,1
Tajikistan,2004,CLIMATIC,Flood,1
Tajikistan,2004,CONFLICTS,Intrastate conflict,1
Tajikistan,2004,ECONOMIC,Currency Crises,1
Tajikistan,2004,GEOPHYSICAL,Earthquake,1
Tajikistan,2005,CLIMATIC,Flood,2
Tajikistan,2005,CLIMATIC,Mass movement (wet),1
Tajikistan,2005,CONFLICTS,Intrastate conflict,1
Tajikistan,2005,CONFLICTS,Terrorist attack,1
Tajikistan,2005,ECONOMIC,Currency Crises,1
Tajikistan,2005,TECHNOLOGICAL,Road,1
Tajikistan,2006,CLIMATIC,Mass movement (wet),2
Tajikistan,2006,CONFLICTS,Intrastate conflict,1
Tajikistan,2006,ECONOMIC,Currency Crises,1
Tajikistan,2006,GEOPHYSICAL,Earthquake,1
Tajikistan,2006,TECHNOLOGICAL,Fire (Miscellaneous),1
Tajikistan,2007,CLIMATIC,Flood,2
Tajikistan,2007,CLIMATIC,Mass movement (wet),1
Tajikistan,2007,CONFLICTS,Intrastate conflict,1
Tajikistan,2007,CONFLICTS,Terrorist attack,1
Tajikistan,2007,GEOPHYSICAL,Earthquake,1
Tajikistan,2008,CLIMATIC,Drought,1
Tajikistan,2008,CLIMATIC,Extreme temperature,1
Tajikistan,2008,CONFLICTS,Intrastate conflict,1
Tajikistan,2008,CONFLICTS,Intrastate conflict,1
Tajikistan,2009,CLIMATIC,Flood,1
Tajikistan,2009,CONFLICTS,Intrastate conflict,1
Tajikistan,2009,CONFLICTS,Terrorist attack,1
Tajikistan,2009,ECOLOGICAL,Infectious disease,1
Tajikistan,2010,CLIMATIC,Flood,2
Tajikistan,2010,CONFLICTS,Intrastate conflict,1
Tajikistan,2010,CONFLICTS,Terrorist attack,1
Tajikistan,2010,ECOLOGICAL,Infectious disease,1
Tajikistan,2010,GEOPHYSICAL,Earthquake,1
Tajikistan,2010,TECHNOLOGICAL,Air,1
Tajikistan,2011,CLIMATIC,Flood,1
Tajikistan,2011,CONFLICTS,Intrastate conflict,1
Tajikistan,2011,GEOPHYSICAL,Earthquake,1
Tajikistan,2012,CLIMATIC,Extreme temperature,1
Tajikistan,2012,CLIMATIC,Flood,1
Tajikistan,2012,CONFLICTS,Intrastate conflict,1
Tajikistan,2012,CONFLICTS,Terrorist attack,5
Tajikistan,2012,GEOPHYSICAL,Earthquake,1
Tajikistan,2013,CLIMATIC,Extreme temperature,1
Tajikistan,2013,CONFLICTS,Intrastate conflict,1
Tajikistan,2013,CONFLICTS,Intrastate conflict,1
Tanzania,1974,CLIMATIC,Flood,1
Tanzania,1975,CONFLICTS,Terrorist attack,1
Tanzania,1977,CLIMATIC,Drought,1
Tanzania,1977,ECOLOGICAL,Infectious disease,2
Tanzania,1978,CLIMATIC,Flood,1
Tanzania,1978,CONFLICTS,Interstate conflict,1
Tanzania,1978,ECONOMIC,Currency Crises,1
Tanzania,1979,CLIMATIC,Flood,1
Tanzania,1979,CONFLICTS,Intrastate conflict,1
Tanzania,1979,CONFLICTS,Terrorist attack,1
Tanzania,1979,ECONOMIC,Currency Crises,1
Tanzania,1980,CONFLICTS,Intrastate conflict,1
Tanzania,1980,ECOLOGICAL,Infectious disease,1
Tanzania,1980,ECONOMIC,Currency Crises,1
Tanzania,1981,CONFLICTS,Intrastate conflict,1
Tanzania,1981,ECONOMIC,Currency Crises,1
Tanzania,1982,CLIMATIC,Flood,1
Tanzania,1982,CONFLICTS,Terrorist attack,1
Tanzania,1982,ECONOMIC,Currency Crises,1
Tanzania,1983,ECOLOGICAL,Infectious disease,1
Tanzania,1983,ECONOMIC,Currency Crises,1
Tanzania,1983,ECONOMIC,Debt Crises,1
Tanzania,1983,TECHNOLOGICAL,Rail,1
Tanzania,1984,CLIMATIC,Drought,1
Tanzania,1984,ECONOMIC,Currency Crises,1
Tanzania,1984,ECONOMIC,Debt Crises,1
Tanzania,1984,TECHNOLOGICAL,Road,1
Tanzania,1985,ECOLOGICAL,Infectious disease,1
Tanzania,1985,ECONOMIC,Currency Crises,1
Tanzania,1986,CLIMATIC,Flood,1
Tanzania,1986,CONFLICTS,Intrastate conflict,1
Tanzania,1986,ECOLOGICAL,Infestation,1
Tanzania,1986,ECONOMIC,Currency Crises,1
Tanzania,1986,ECONOMIC,Debt Crises,1
Tanzania,1987,CONFLICTS,Intrastate conflict,1
Tanzania,1987,ECOLOGICAL,Infectious disease,1
Tanzania,1987,ECONOMIC,Banking Crises,1
Tanzania,1987,ECONOMIC,Currency Crises,1
Tanzania,1988,CLIMATIC,Drought,1
Tanzania,1988,CLIMATIC,Flood,1
Tanzania,1988,CONFLICTS,Intrastate conflict,1
Tanzania,1988,ECONOMIC,Banking Crises,1
Tanzania,1988,ECONOMIC,Currency Crises,1
Tanzania,1989,CLIMATIC,Flood,1
Tanzania,1989,ECONOMIC,Currency Crises,1
Tanzania,1989,TECHNOLOGICAL,Water,1
Tanzania,1990,CLIMATIC,Flood,2
Tanzania,1990,ECOLOGICAL,Infectious disease,1
Tanzania,1990,ECONOMIC,Currency Crises,1
Tanzania,1991,CLIMATIC,Drought,1
Tanzania,1991,ECOLOGICAL,Infectious disease,2
Tanzania,1991,ECONOMIC,Currency Crises,1
Tanzania,1991,TECHNOLOGICAL,Water,2
Tanzania,1992,ECOLOGICAL,Infectious disease,1
Tanzania,1992,ECONOMIC,Currency Crises,1
Tanzania,1992,ECONOMIC,Debt Crises,1
Tanzania,1992,TECHNOLOGICAL,Rail,1
Tanzania,1993,CLIMATIC,Flood,2
Tanzania,1993,CONFLICTS,Terrorist attack,6
Tanzania,1993,ECONOMIC,Currency Crises,1
Tanzania,1994,CLIMATIC,Flood,1
Tanzania,1994,CLIMATIC,Storm,1
Tanzania,1994,CONFLICTS,Terrorist attack,1
Tanzania,1994,ECONOMIC,Currency Crises,1
Tanzania,1994,TECHNOLOGICAL,Fire (Miscellaneous),1
Tanzania,1994,TECHNOLOGICAL,Rail,1
Tanzania,1995,CLIMATIC,Flood,2
Tanzania,1995,CONFLICTS,Terrorist attack,1
Tanzania,1995,ECONOMIC,Currency Crises,1
Tanzania,1996,CLIMATIC,Drought,1
Tanzania,1996,ECOLOGICAL,Infectious disease,2
Tanzania,1996,ECONOMIC,Currency Crises,1
Tanzania,1996,TECHNOLOGICAL,Rail,1
Tanzania,1996,TECHNOLOGICAL,Water,1
Tanzania,1997,CLIMATIC,Flood,2
Tanzania,1997,CLIMATIC,Wildfire,1
Tanzania,1997,CONFLICTS,Terrorist attack,1
Tanzania,1997,ECOLOGICAL,Infectious disease,1
Tanzania,1997,ECONOMIC,Currency Crises,1
Tanzania,1997,TECHNOLOGICAL,Chemical spill,1
Tanzania,1997,TECHNOLOGICAL,Road,2
Tanzania,1998,CLIMATIC,Flood,2
Tanzania,1998,CONFLICTS,Terrorist attack,1
Tanzania,1998,ECOLOGICAL,Infectious disease,2
Tanzania,1998,ECONOMIC,Currency Crises,1
Tanzania,1998,TECHNOLOGICAL,Road,2
Tanzania,1999,ECOLOGICAL,Infectious disease,1
Tanzania,1999,ECONOMIC,Currency Crises,1
Tanzania,1999,TECHNOLOGICAL,Air,1
Tanzania,1999,TECHNOLOGICAL,Miscellaneous accident (General),1
Tanzania,1999,TECHNOLOGICAL,Road,3
Tanzania,1999,TECHNOLOGICAL,Water,2
Tanzania,2000,CLIMATIC,Flood,1
Tanzania,2000,CONFLICTS,Terrorist attack,2
Tanzania,2000,ECONOMIC,Currency Crises,1
Tanzania,2000,GEOPHYSICAL,Earthquake,1
Tanzania,2000,TECHNOLOGICAL,Explosion (Miscellaneous),1
Tanzania,2000,TECHNOLOGICAL,Road,2
Tanzania,2001,CLIMATIC,Flood,1
Tanzania,2001,CLIMATIC,Mass movement (wet),1
Tanzania,2001,CONFLICTS,Terrorist attack,4
Tanzania,2001,ECONOMIC,Currency Crises,1
Tanzania,2001,GEOPHYSICAL,Earthquake,1
Tanzania,2001,TECHNOLOGICAL,Road,3
Tanzania,2002,CLIMATIC,Flood,1
Tanzania,2002,CONFLICTS,Terrorist attack,2
Tanzania,2002,ECOLOGICAL,Infectious disease,1
Tanzania,2002,ECONOMIC,Currency Crises,1
Tanzania,2002,GEOPHYSICAL,Earthquake,1
Tanzania,2002,TECHNOLOGICAL,Industrial accident (General),1
Tanzania,2002,TECHNOLOGICAL,Rail,1
Tanzania,2002,TECHNOLOGICAL,Road,3
Tanzania,2002,TECHNOLOGICAL,Water,2
Tanzania,2003,CLIMATIC,Drought,1
Tanzania,2003,CLIMATIC,Flood,1
Tanzania,2003,ECOLOGICAL,Crops,1
Tanzania,2003,ECONOMIC,Currency Crises,1
Tanzania,2003,TECHNOLOGICAL,Road,4
Tanzania,2003,TECHNOLOGICAL,Water,1
Tanzania,2004,CLIMATIC,Drought,1
Tanzania,2004,CONFLICTS,Terrorist attack,1
Tanzania,2004,ECONOMIC,Currency Crises,1
Tanzania,2004,GEOPHYSICAL,Earthquake,1
Tanzania,2004,TECHNOLOGICAL,Road,1
Tanzania,2005,CLIMATIC,Flood,1
Tanzania,2005,ECONOMIC,Currency Crises,1
Tanzania,2005,GEOPHYSICAL,Earthquake,1
Tanzania,2005,TECHNOLOGICAL,Road,1
Tanzania,2006,CLIMATIC,Drought,1
Tanzania,2006,CLIMATIC,Flood,2
Tanzania,2006,ECOLOGICAL,Infestation,1
Tanzania,2006,ECONOMIC,Currency Crises,1
Tanzania,2006,TECHNOLOGICAL,Road,3
Tanzania,2006,TECHNOLOGICAL,Water,4
Tanzania,2007,ECOLOGICAL,Infectious disease,1
Tanzania,2007,ECONOMIC,Currency Crises,1
Tanzania,2007,TECHNOLOGICAL,Road,5
Tanzania,2008,CLIMATIC,Flood,2
Tanzania,2008,CLIMATIC,Storm,2
Tanzania,2008,CONFLICTS,Terrorist attack,1
Tanzania,2008,ECOLOGICAL,Fisheries,1
Tanzania,2008,ECONOMIC,Currency Crises,1
Tanzania,2008,TECHNOLOGICAL,Miscellaneous accident (General),1
Tanzania,2008,TECHNOLOGICAL,Road,1
Tanzania,2009,CLIMATIC,Flood,2
Tanzania,2009,CLIMATIC,Storm,1
Tanzania,2009,ECOLOGICAL,Infectious disease,1
Tanzania,2009,ECONOMIC,Currency Crises,1
Tanzania,2009,TECHNOLOGICAL,Explosion (Miscellaneous),1
Tanzania,2009,TECHNOLOGICAL,Fire (Miscellaneous),1
Tanzania,2009,TECHNOLOGICAL,Road,4
Tanzania,2010,CONFLICTS,Terrorist attack,1
Tanzania,2010,ECOLOGICAL,Infectious disease,1
Tanzania,2010,ECONOMIC,Currency Crises,1
Tanzania,2010,TECHNOLOGICAL,Road,2
Tanzania,2010,TECHNOLOGICAL,Water,1
Tanzania,2011,CLIMATIC,Drought,1
Tanzania,2011,CLIMATIC,Flood,3
Tanzania,2011,ECONOMIC,Currency Crises,1
Tanzania,2011,TECHNOLOGICAL,Explosion (Miscellaneous),1
Tanzania,2011,TECHNOLOGICAL,Road,2
Tanzania,2011,TECHNOLOGICAL,Water,1
Tanzania,2012,CLIMATIC,Flood,1
Tanzania,2012,ECONOMIC,Currency Crises,1
Tanzania,2012,TECHNOLOGICAL,Water,1
Tanzania,2013,CONFLICTS,Intrastate conflict,1
Tanzania,2013,CONFLICTS,Terrorist attack,7
Tanzania,2013,ECONOMIC,Currency Crises,1
Tanzania,2013,TECHNOLOGICAL,Collapse (Miscellaneous),1
Tanzania,2013,TECHNOLOGICAL,Water,2
Thailand,1970,CONFLICTS,Interstate conflict,1
Thailand,1971,CONFLICTS,Interstate conflict,1
Thailand,1972,CONFLICTS,Interstate conflict,1
Thailand,1972,CONFLICTS,Terrorist attack,1
Thailand,1974,CONFLICTS,Intrastate conflict,1
Thailand,1974,CONFLICTS,Terrorist attack,1
Thailand,1975,CLIMATIC,Flood,1
Thailand,1975,CONFLICTS,Intrastate conflict,1
Thailand,1976,CONFLICTS,Intrastate conflict,1
Thailand,1977,CONFLICTS,Interstate conflict,1
Thailand,1977,CONFLICTS,Intrastate conflict,1
Thailand,1977,CONFLICTS,Terrorist attack,3
Thailand,1977,ECOLOGICAL,Infectious disease,1
Thailand,1978,CLIMATIC,Flood,2
Thailand,1978,CLIMATIC,Storm,1
Thailand,1978,CONFLICTS,Interstate conflict,1
Thailand,1978,CONFLICTS,Intrastate conflict,1
Thailand,1978,CONFLICTS,Terrorist attack,5
Thailand,1979,CONFLICTS,Intrastate conflict,1
Thailand,1979,CONFLICTS,Terrorist attack,16
Thailand,1979,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,1979,TECHNOLOGICAL,Rail,1
Thailand,1980,CLIMATIC,Flood,1
Thailand,1980,CONFLICTS,Intrastate conflict,1
Thailand,1980,CONFLICTS,Terrorist attack,26
Thailand,1980,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,1981,CLIMATIC,Storm,2
Thailand,1981,CONFLICTS,Intrastate conflict,1
Thailand,1981,CONFLICTS,Terrorist attack,18
Thailand,1982,CONFLICTS,Intrastate conflict,1
Thailand,1982,CONFLICTS,Terrorist attack,3
Thailand,1982,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,1983,CLIMATIC,Flood,1
Thailand,1983,CONFLICTS,Terrorist attack,1
Thailand,1983,ECONOMIC,Banking Crises,1
Thailand,1983,TECHNOLOGICAL,Collapse (Industrial),1
Thailand,1984,CLIMATIC,Flood,2
Thailand,1984,CONFLICTS,Terrorist attack,1
Thailand,1985,CLIMATIC,Flood,1
Thailand,1985,CONFLICTS,Terrorist attack,1
Thailand,1986,CLIMATIC,Flood,1
Thailand,1986,CONFLICTS,Interstate conflict,1
Thailand,1986,CONFLICTS,Terrorist attack,3
Thailand,1987,CLIMATIC,Flood,1
Thailand,1987,CONFLICTS,Interstate conflict,1
Thailand,1987,TECHNOLOGICAL,Air,2
Thailand,1987,TECHNOLOGICAL,Fire (Industrial),1
Thailand,1987,TECHNOLOGICAL,Road,1
Thailand,1988,CLIMATIC,Flood,1
Thailand,1988,CONFLICTS,Interstate conflict,1
Thailand,1988,CONFLICTS,Terrorist attack,5
Thailand,1988,TECHNOLOGICAL,Air,1
Thailand,1988,TECHNOLOGICAL,Explosion (Miscellaneous),1
Thailand,1988,TECHNOLOGICAL,Rail,1
Thailand,1988,TECHNOLOGICAL,Road,1
Thailand,1989,CLIMATIC,Storm,1
Thailand,1989,CONFLICTS,Terrorist attack,16
Thailand,1989,TECHNOLOGICAL,Rail,1
Thailand,1989,TECHNOLOGICAL,Road,1
Thailand,1989,TECHNOLOGICAL,Water,1
Thailand,1990,CLIMATIC,Storm,1
Thailand,1990,CONFLICTS,Terrorist attack,10
Thailand,1990,TECHNOLOGICAL,Air,1
Thailand,1990,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,1990,TECHNOLOGICAL,Road,2
Thailand,1990,TECHNOLOGICAL,Water,1
Thailand,1991,CLIMATIC,Drought,1
Thailand,1991,CLIMATIC,Flood,2
Thailand,1991,CLIMATIC,Storm,1
Thailand,1991,CONFLICTS,Terrorist attack,8
Thailand,1991,TECHNOLOGICAL,Air,2
Thailand,1991,TECHNOLOGICAL,Explosion (Industrial),2
Thailand,1991,TECHNOLOGICAL,Explosion (Miscellaneous),1
Thailand,1991,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,1992,CLIMATIC,Storm,4
Thailand,1992,CONFLICTS,Terrorist attack,25
Thailand,1992,TECHNOLOGICAL,Collapse (Miscellaneous),1
Thailand,1992,TECHNOLOGICAL,Fire (Industrial),1
Thailand,1992,TECHNOLOGICAL,Water,1
Thailand,1993,CLIMATIC,Drought,1
Thailand,1993,CLIMATIC,Flood,3
Thailand,1993,CLIMATIC,Storm,2
Thailand,1993,CONFLICTS,Terrorist attack,67
Thailand,1993,TECHNOLOGICAL,Collapse (Miscellaneous),1
Thailand,1993,TECHNOLOGICAL,Fire (Industrial),2
Thailand,1994,CLIMATIC,Flood,3
Thailand,1994,CLIMATIC,Mass movement (wet),1
Thailand,1994,CLIMATIC,Storm,3
Thailand,1994,CONFLICTS,Terrorist attack,24
Thailand,1994,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,1994,TECHNOLOGICAL,Road,1
Thailand,1994,TECHNOLOGICAL,Water,1
Thailand,1995,CLIMATIC,Flood,1
Thailand,1995,CLIMATIC,Storm,1
Thailand,1995,CONFLICTS,Terrorist attack,12
Thailand,1995,GEOPHYSICAL,Earthquake,1
Thailand,1995,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,1995,TECHNOLOGICAL,Rail,1
Thailand,1995,TECHNOLOGICAL,Water,1
Thailand,1996,CLIMATIC,Flood,1
Thailand,1996,CLIMATIC,Storm,1
Thailand,1996,CONFLICTS,Terrorist attack,19
Thailand,1996,ECOLOGICAL,Infectious disease,1
Thailand,1996,TECHNOLOGICAL,Fire (Industrial),1
Thailand,1997,CLIMATIC,Flood,1
Thailand,1997,CLIMATIC,Storm,2
Thailand,1997,CONFLICTS,Terrorist attack,20
Thailand,1997,ECONOMIC,Banking Crises,1
Thailand,1997,ECONOMIC,Currency Crises,1
Thailand,1997,TECHNOLOGICAL,Air,1
Thailand,1997,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,1997,TECHNOLOGICAL,Road,2
Thailand,1998,CONFLICTS,Terrorist attack,4
Thailand,1998,ECOLOGICAL,Infectious disease,1
Thailand,1998,ECONOMIC,Banking Crises,1
Thailand,1998,TECHNOLOGICAL,Air,1
Thailand,1999,CLIMATIC,Drought,1
Thailand,1999,CLIMATIC,Flood,6
Thailand,1999,CONFLICTS,Terrorist attack,4
Thailand,1999,ECONOMIC,Banking Crises,1
Thailand,1999,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,2000,CLIMATIC,Flood,4
Thailand,2000,CLIMATIC,Storm,1
Thailand,2000,CONFLICTS,Terrorist attack,4
Thailand,2000,ECONOMIC,Banking Crises,1
Thailand,2000,TECHNOLOGICAL,Air,1
Thailand,2000,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,2000,TECHNOLOGICAL,Gas leak,1
Thailand,2000,TECHNOLOGICAL,Road,4
Thailand,2001,CLIMATIC,Flood,5
Thailand,2001,CLIMATIC,Storm,1
Thailand,2001,CONFLICTS,Terrorist attack,14
Thailand,2001,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,2001,TECHNOLOGICAL,Explosion (Miscellaneous),1
Thailand,2001,TECHNOLOGICAL,Road,1
Thailand,2001,TECHNOLOGICAL,Water,1
Thailand,2002,CLIMATIC,Drought,1
Thailand,2002,CLIMATIC,Flood,2
Thailand,2002,CLIMATIC,Mass movement (wet),1
Thailand,2002,CLIMATIC,Storm,2
Thailand,2002,CONFLICTS,Terrorist attack,12
Thailand,2002,TECHNOLOGICAL,Road,2
Thailand,2003,CLIMATIC,Flood,3
Thailand,2003,CLIMATIC,Storm,1
Thailand,2003,CONFLICTS,Intrastate conflict,1
Thailand,2003,CONFLICTS,Terrorist attack,6
Thailand,2003,ECOLOGICAL,Infectious disease,2
Thailand,2004,CLIMATIC,Flood,3
Thailand,2004,CLIMATIC,Mass movement (wet),1
Thailand,2004,CLIMATIC,Storm,2
Thailand,2004,CONFLICTS,Intrastate conflict,1
Thailand,2004,CONFLICTS,Terrorist attack,44
Thailand,2004,ECOLOGICAL,Infectious disease,1
Thailand,2004,GEOPHYSICAL,Earthquake,1
Thailand,2004,TECHNOLOGICAL,Explosion (Industrial),1
Thailand,2004,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,2004,TECHNOLOGICAL,Road,1
Thailand,2004,TECHNOLOGICAL,Water,1
Thailand,2005,CLIMATIC,Drought,1
Thailand,2005,CLIMATIC,Flood,2
Thailand,2005,CLIMATIC,Storm,2
Thailand,2005,CLIMATIC,Wildfire,1
Thailand,2005,CONFLICTS,Intrastate conflict,1
Thailand,2005,CONFLICTS,Terrorist attack,155
Thailand,2005,ECOLOGICAL,Infectious disease,1
Thailand,2005,TECHNOLOGICAL,Rail,1
Thailand,2005,TECHNOLOGICAL,Water,2
Thailand,2006,CLIMATIC,Flood,3
Thailand,2006,CONFLICTS,Intrastate conflict,1
Thailand,2006,CONFLICTS,Terrorist attack,202
Thailand,2006,ECOLOGICAL,Infectious disease,2
Thailand,2007,CLIMATIC,Flood,5
Thailand,2007,CONFLICTS,Intrastate conflict,1
Thailand,2007,CONFLICTS,Terrorist attack,293
Thailand,2007,TECHNOLOGICAL,Air,1
Thailand,2007,TECHNOLOGICAL,Rail,1
Thailand,2007,TECHNOLOGICAL,Road,2
Thailand,2007,TECHNOLOGICAL,Water,1
Thailand,2008,CLIMATIC,Drought,1
Thailand,2008,CLIMATIC,Flood,3
Thailand,2008,CLIMATIC,Storm,2
Thailand,2008,CONFLICTS,Intrastate conflict,1
Thailand,2008,CONFLICTS,Terrorist attack,200
Thailand,2008,TECHNOLOGICAL,Air,1
Thailand,2008,TECHNOLOGICAL,Road,1
Thailand,2009,CLIMATIC,Flood,1
Thailand,2009,CONFLICTS,Intrastate conflict,1
Thailand,2009,CONFLICTS,Terrorist attack,298
Thailand,2009,ECOLOGICAL,Infectious disease,1
Thailand,2009,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,2009,TECHNOLOGICAL,Road,1
Thailand,2010,CLIMATIC,Drought,1
Thailand,2010,CLIMATIC,Flood,1
Thailand,2010,CONFLICTS,Intrastate conflict,1
Thailand,2010,CONFLICTS,Terrorist attack,253
Thailand,2010,ECOLOGICAL,Infectious disease,1
Thailand,2010,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,2011,CLIMATIC,Drought,1
Thailand,2011,CLIMATIC,Flood,2
Thailand,2011,CLIMATIC,Storm,1
Thailand,2011,CONFLICTS,Interstate conflict,1
Thailand,2011,CONFLICTS,Intrastate conflict,1
Thailand,2011,CONFLICTS,Terrorist attack,182
Thailand,2011,GEOPHYSICAL,Earthquake,1
Thailand,2011,TECHNOLOGICAL,Road,1
Thailand,2012,CLIMATIC,Drought,1
Thailand,2012,CLIMATIC,Flood,1
Thailand,2012,CONFLICTS,Intrastate conflict,1
Thailand,2012,CONFLICTS,Terrorist attack,280
Thailand,2012,TECHNOLOGICAL,Fire (Industrial),1
Thailand,2013,CLIMATIC,Flood,3
Thailand,2013,CONFLICTS,Intrastate conflict,1
Thailand,2013,CONFLICTS,Terrorist attack,472
Thailand,2013,TECHNOLOGICAL,Fire (Miscellaneous),1
Thailand,2013,TECHNOLOGICAL,Road,3
Thailand,2013,TECHNOLOGICAL,Water,1
Timor-Leste,1975,CONFLICTS,Intrastate conflict,1
Timor-Leste,1976,CONFLICTS,Intrastate conflict,1
Timor-Leste,1977,CONFLICTS,Intrastate conflict,1
Timor-Leste,1978,CONFLICTS,Intrastate conflict,1
Timor-Leste,1979,CONFLICTS,Intrastate conflict,1
Timor-Leste,1980,CONFLICTS,Intrastate conflict,1
Timor-Leste,1981,CONFLICTS,Intrastate conflict,1
Timor-Leste,1982,CONFLICTS,Intrastate conflict,1
Timor-Leste,1983,CONFLICTS,Intrastate conflict,1
Timor-Leste,1984,CONFLICTS,Intrastate conflict,1
Timor-Leste,1985,CONFLICTS,Intrastate conflict,1
Timor-Leste,1986,CONFLICTS,Intrastate conflict,1
Timor-Leste,1987,CONFLICTS,Intrastate conflict,1
Timor-Leste,1988,CONFLICTS,Intrastate conflict,1
Timor-Leste,1992,CONFLICTS,Intrastate conflict,1
Timor-Leste,1997,CONFLICTS,Intrastate conflict,1
Timor-Leste,1997,ECOLOGICAL,Livestock,1
Timor-Leste,1998,CONFLICTS,Intrastate conflict,1
Timor-Leste,1999,CONFLICTS,Intrastate conflict,1
Timor-Leste,2000,CONFLICTS,Terrorist attack,4
Timor-Leste,2001,CLIMATIC,Flood,1
Timor-Leste,2003,CLIMATIC,Flood,2
Timor-Leste,2003,CONFLICTS,Terrorist attack,2
Timor-Leste,2005,CONFLICTS,Terrorist attack,1
Timor-Leste,2005,ECOLOGICAL,Infectious disease,1
Timor-Leste,2006,CLIMATIC,Storm,1
Timor-Leste,2007,CLIMATIC,Drought,1
Timor-Leste,2007,CLIMATIC,Flood,2
Timor-Leste,2007,CONFLICTS,Terrorist attack,2
Timor-Leste,2008,CONFLICTS,Terrorist attack,1
Timor-Leste,2009,ECOLOGICAL,Infectious disease,1
Timor-Leste,2011,ECOLOGICAL,Crops,1
Togo,1971,CLIMATIC,Drought,1
Togo,1977,ECONOMIC,Currency Crises,1
Togo,1978,ECONOMIC,Currency Crises,1
Togo,1979,ECONOMIC,Currency Crises,1
Togo,1980,ECONOMIC,Currency Crises,1
Togo,1981,ECONOMIC,Currency Crises,1
Togo,1982,ECONOMIC,Currency Crises,1
Togo,1983,CLIMATIC,Drought,1
Togo,1983,ECONOMIC,Currency Crises,1
Togo,1984,ECONOMIC,Currency Crises,1
Togo,1985,CONFLICTS,Terrorist attack,3
Togo,1985,ECONOMIC,Currency Crises,1
Togo,1986,CONFLICTS,Intrastate conflict,1
Togo,1986,ECONOMIC,Currency Crises,1
Togo,1987,ECONOMIC,Currency Crises,1
Togo,1988,ECOLOGICAL,Infectious disease,1
Togo,1988,ECONOMIC,Currency Crises,1
Togo,1989,CLIMATIC,Drought,1
